Price,Close,High,Low,Open,Volume
Ticker,WFBIX,WFBIX,WFBIX,WFBIX,WFBIX
Date,,,,,
1993-07-02,2.319514036178589,2.319514036178589,2.319514036178589,2.319514036178589,0
1993-07-06,2.314879894256592,2.314879894256592,2.314879894256592,2.314879894256592,0
1993-07-07,2.314879894256592,2.314879894256592,2.314879894256592,2.314879894256592,0
1993-07-08,2.3171985149383545,2.3171985149383545,2.3171985149383545,2.3171985149383545,0
1993-07-09,2.3218374252319336,2.3218374252319336,2.3218374252319336,2.3218374252319336,0
1993-07-12,2.324158191680908,2.324158191680908,2.324158191680908,2.324158191680908,0
1993-07-13,2.3218374252319336,2.3218374252319336,2.3218374252319336,2.3218374252319336,0
1993-07-14,2.32879376411438,2.32879376411438,2.32879376411438,2.32879376411438,0
1993-07-15,2.32879376411438,2.32879376411438,2.32879376411438,2.32879376411438,0
1993-07-16,2.3311166763305664,2.3311166763305664,2.3311166763305664,2.3311166763305664,0
1993-07-19,2.3311166763305664,2.3311166763305664,2.3311166763305664,2.3311166763305664,0
1993-07-20,2.32647705078125,2.32647705078125,2.32647705078125,2.32647705078125,0
1993-07-21,2.319514036178589,2.319514036178589,2.319514036178589,2.319514036178589,0
1993-07-22,2.3125593662261963,2.3125593662261963,2.3125593662261963,2.3125593662261963,0
1993-07-23,2.3079190254211426,2.3079190254211426,2.3079190254211426,2.3079190254211426,0
1993-07-26,2.3125593662261963,2.3125593662261963,2.3125593662261963,2.3125593662261963,0
1993-07-27,2.3102407455444336,2.3102407455444336,2.3102407455444336,2.3102407455444336,0
1993-07-28,2.314879894256592,2.314879894256592,2.314879894256592,2.314879894256592,0
1993-07-29,2.324158191680908,2.324158191680908,2.324158191680908,2.324158191680908,0
1993-07-30,2.325090169906616,2.325090169906616,2.325090169906616,2.325090169906616,0
1993-08-02,2.3227574825286865,2.3227574825286865,2.3227574825286865,2.3227574825286865,0
1993-08-03,2.325090169906616,2.325090169906616,2.325090169906616,2.325090169906616,0
1993-08-04,2.325090169906616,2.325090169906616,2.325090169906616,2.325090169906616,0
1993-08-05,2.327420234680176,2.327420234680176,2.327420234680176,2.327420234680176,0
1993-08-06,2.329751491546631,2.329751491546631,2.329751491546631,2.329751491546631,0
1993-08-09,2.33440899848938,2.33440899848938,2.33440899848938,2.33440899848938,0
1993-08-10,2.33440899848938,2.33440899848938,2.33440899848938,2.33440899848938,0
1993-08-11,2.3367388248443604,2.3367388248443604,2.3367388248443604,2.3367388248443604,0
1993-08-12,2.3390681743621826,2.3390681743621826,2.3390681743621826,2.3390681743621826,0
1993-08-13,2.34372615814209,2.34372615814209,2.34372615814209,2.34372615814209,0
1993-08-16,2.3460588455200195,2.3460588455200195,2.3460588455200195,2.3460588455200195,0
1993-08-17,2.3460588455200195,2.3460588455200195,2.3460588455200195,2.3460588455200195,0
1993-08-18,2.348388433456421,2.348388433456421,2.348388433456421,2.348388433456421,0
1993-08-19,2.3530466556549072,2.3530466556549072,2.3530466556549072,2.3530466556549072,0
1993-08-20,2.355374336242676,2.355374336242676,2.355374336242676,2.355374336242676,0
1993-08-23,2.355374336242676,2.355374336242676,2.355374336242676,2.355374336242676,0
1993-08-24,2.360036849975586,2.360036849975586,2.360036849975586,2.360036849975586,0
1993-08-25,2.364694833755493,2.364694833755493,2.364694833755493,2.364694833755493,0
1993-08-26,2.364694833755493,2.364694833755493,2.364694833755493,2.364694833755493,0
1993-08-27,2.3716845512390137,2.3716845512390137,2.3716845512390137,2.3716845512390137,0
1993-08-30,2.3740129470825195,2.3740129470825195,2.3740129470825195,2.3740129470825195,0
1993-08-31,2.3758859634399414,2.3758859634399414,2.3758859634399414,2.3758859634399414,0
1993-09-01,2.3758859634399414,2.3758859634399414,2.3758859634399414,2.3758859634399414,0
1993-09-02,2.3805673122406006,2.3805673122406006,2.3805673122406006,2.3805673122406006,0
1993-09-03,2.3946127891540527,2.3946127891540527,2.3946127891540527,2.3946127891540527,0
1993-09-07,2.3992934226989746,2.3992934226989746,2.3992934226989746,2.3992934226989746,0
1993-09-08,2.3992934226989746,2.3992934226989746,2.3992934226989746,2.3992934226989746,0
1993-09-09,2.385248899459839,2.385248899459839,2.385248899459839,2.385248899459839,0
1993-09-10,2.3969528675079346,2.3969528675079346,2.3969528675079346,2.3969528675079346,0
1993-09-13,2.3969528675079346,2.3969528675079346,2.3969528675079346,2.3969528675079346,0
1993-09-14,2.385248899459839,2.385248899459839,2.385248899459839,2.385248899459839,0
1993-09-15,2.382908582687378,2.382908582687378,2.382908582687378,2.382908582687378,0
1993-09-16,2.385248899459839,2.385248899459839,2.385248899459839,2.385248899459839,0
1993-09-17,2.382908582687378,2.382908582687378,2.382908582687378,2.382908582687378,0
1993-09-20,2.3782272338867188,2.3782272338867188,2.3782272338867188,2.3782272338867188,0
1993-09-21,2.373546838760376,2.373546838760376,2.373546838760376,2.373546838760376,0
1993-09-22,2.3782272338867188,2.3782272338867188,2.3782272338867188,2.3782272338867188,0
1993-09-23,2.3805673122406006,2.3805673122406006,2.3805673122406006,2.3805673122406006,0
1993-09-24,2.3805673122406006,2.3805673122406006,2.3805673122406006,2.3805673122406006,0
1993-09-27,2.3946127891540527,2.3946127891540527,2.3946127891540527,2.3946127891540527,0
1993-09-28,2.3969528675079346,2.3969528675079346,2.3969528675079346,2.3969528675079346,0
1993-09-29,2.3899316787719727,2.3899316787719727,2.3899316787719727,2.3899316787719727,0
1993-09-30,2.3847601413726807,2.3847601413726807,2.3847601413726807,2.3847601413726807,0
1993-10-01,2.3918120861053467,2.3918120861053467,2.3918120861053467,2.3918120861053467,0
1993-10-04,2.3941650390625,2.3941650390625,2.3941650390625,2.3941650390625,0
1993-10-05,2.3918120861053467,2.3918120861053467,2.3918120861053467,2.3918120861053467,0
1993-10-06,2.3918120861053467,2.3918120861053467,2.3918120861053467,2.3918120861053467,0
1993-10-07,2.3941650390625,2.3941650390625,2.3941650390625,2.3941650390625,0
1993-10-08,2.405923843383789,2.405923843383789,2.405923843383789,2.405923843383789,0
1993-10-11,2.405923843383789,2.405923843383789,2.405923843383789,2.405923843383789,0
1993-10-12,2.405923843383789,2.405923843383789,2.405923843383789,2.405923843383789,0
1993-10-13,2.403571128845215,2.403571128845215,2.403571128845215,2.403571128845215,0
1993-10-14,2.4106285572052,2.4106285572052,2.4106285572052,2.4106285572052,0
1993-10-15,2.417680501937866,2.417680501937866,2.417680501937866,2.417680501937866,0
1993-10-18,2.408273458480835,2.408273458480835,2.408273458480835,2.408273458480835,0
1993-10-19,2.408273458480835,2.408273458480835,2.408273458480835,2.408273458480835,0
1993-10-20,2.4106285572052,2.4106285572052,2.4106285572052,2.4106285572052,0
1993-10-21,2.4012200832366943,2.4012200832366943,2.4012200832366943,2.4012200832366943,0
1993-10-22,2.3941650390625,2.3941650390625,2.3941650390625,2.3941650390625,0
1993-10-25,2.38710880279541,2.38710880279541,2.38710880279541,2.38710880279541,0
1993-10-26,2.3918120861053467,2.3918120861053467,2.3918120861053467,2.3918120861053467,0
1993-10-27,2.3918120861053467,2.3918120861053467,2.3918120861053467,2.3918120861053467,0
1993-10-28,2.3918120861053467,2.3918120861053467,2.3918120861053467,2.3918120861053467,0
1993-10-29,2.3915774822235107,2.3915774822235107,2.3915774822235107,2.3915774822235107,0
1993-11-01,2.3821239471435547,2.3821239471435547,2.3821239471435547,2.3821239471435547,0
1993-11-02,2.3726699352264404,2.3726699352264404,2.3726699352264404,2.3726699352264404,0
1993-11-03,2.3726699352264404,2.3726699352264404,2.3726699352264404,2.3726699352264404,0
1993-11-04,2.365582227706909,2.365582227706909,2.365582227706909,2.365582227706909,0
1993-11-05,2.360856294631958,2.360856294631958,2.360856294631958,2.360856294631958,0
1993-11-08,2.365582227706909,2.365582227706909,2.365582227706909,2.365582227706909,0
1993-11-09,2.370307683944702,2.370307683944702,2.370307683944702,2.370307683944702,0
1993-11-10,2.365582227706909,2.365582227706909,2.365582227706909,2.365582227706909,0
1993-11-11,2.365582227706909,2.365582227706909,2.365582227706909,2.365582227706909,0
1993-11-12,2.3726699352264404,2.3726699352264404,2.3726699352264404,2.3726699352264404,0
1993-11-15,2.3726699352264404,2.3726699352264404,2.3726699352264404,2.3726699352264404,0
1993-11-16,2.375032901763916,2.375032901763916,2.375032901763916,2.375032901763916,0
1993-11-17,2.375032901763916,2.375032901763916,2.375032901763916,2.375032901763916,0
1993-11-18,2.370307683944702,2.370307683944702,2.370307683944702,2.370307683944702,0
1993-11-19,2.358490467071533,2.358490467071533,2.358490467071533,2.358490467071533,0
1993-11-22,2.356125593185425,2.356125593185425,2.356125593185425,2.356125593185425,0
1993-11-23,2.360856294631958,2.360856294631958,2.360856294631958,2.360856294631958,0
1993-11-24,2.363217830657959,2.363217830657959,2.363217830657959,2.363217830657959,0
1993-11-26,2.367945432662964,2.367945432662964,2.367945432662964,2.367945432662964,0
1993-11-29,2.3726699352264404,2.3726699352264404,2.3726699352264404,2.3726699352264404,0
1993-11-30,2.3650715351104736,2.3650715351104736,2.3650715351104736,2.3650715351104736,0
1993-12-01,2.367446184158325,2.367446184158325,2.367446184158325,2.367446184158325,0
1993-12-02,2.367446184158325,2.367446184158325,2.367446184158325,2.367446184158325,0
1993-12-03,2.367446184158325,2.367446184158325,2.367446184158325,2.367446184158325,0
1993-12-06,2.3793206214904785,2.3793206214904785,2.3793206214904785,2.3793206214904785,0
1993-12-07,2.38169527053833,2.38169527053833,2.38169527053833,2.38169527053833,0
1993-12-08,2.38169527053833,2.38169527053833,2.38169527053833,2.38169527053833,0
1993-12-09,2.386444568634033,2.386444568634033,2.386444568634033,2.386444568634033,0
1993-12-10,2.3793206214904785,2.3793206214904785,2.3793206214904785,2.3793206214904785,0
1993-12-13,2.372196912765503,2.372196912765503,2.372196912765503,2.372196912765503,0
1993-12-14,2.369821786880493,2.369821786880493,2.369821786880493,2.369821786880493,0
1993-12-15,2.367446184158325,2.367446184158325,2.367446184158325,2.367446184158325,0
1993-12-16,2.367446184158325,2.367446184158325,2.367446184158325,2.367446184158325,0
1993-12-17,2.372196912765503,2.372196912765503,2.372196912765503,2.372196912765503,0
1993-12-20,2.369821786880493,2.369821786880493,2.369821786880493,2.369821786880493,0
1993-12-21,2.367446184158325,2.367446184158325,2.367446184158325,2.367446184158325,0
1993-12-22,2.3793206214904785,2.3793206214904785,2.3793206214904785,2.3793206214904785,0
1993-12-23,2.3840677738189697,2.3840677738189697,2.3840677738189697,2.3840677738189697,0
1993-12-27,2.3840677738189697,2.3840677738189697,2.3840677738189697,2.3840677738189697,0
1993-12-28,2.3840677738189697,2.3840677738189697,2.3840677738189697,2.3840677738189697,0
1993-12-29,2.38169527053833,2.38169527053833,2.38169527053833,2.38169527053833,0
1993-12-30,2.372196912765503,2.372196912765503,2.372196912765503,2.372196912765503,0
1993-12-31,2.3731508255004883,2.3731508255004883,2.3731508255004883,2.3731508255004883,0
1994-01-03,2.3635993003845215,2.3635993003845215,2.3635993003845215,2.3635993003845215,0
1994-01-04,2.370762348175049,2.370762348175049,2.370762348175049,2.370762348175049,0
1994-01-05,2.3683762550354004,2.3683762550354004,2.3683762550354004,2.3683762550354004,0
1994-01-06,2.375540256500244,2.375540256500244,2.375540256500244,2.375540256500244,0
1994-01-07,2.3946380615234375,2.3946380615234375,2.3946380615234375,2.3946380615234375,0
1994-01-10,2.3970255851745605,2.3970255851745605,2.3970255851745605,2.3970255851745605,0
1994-01-11,2.3970255851745605,2.3970255851745605,2.3970255851745605,2.3970255851745605,0
1994-01-12,2.404188632965088,2.404188632965088,2.404188632965088,2.404188632965088,0
1994-01-13,2.392252206802368,2.392252206802368,2.392252206802368,2.392252206802368,0
1994-01-14,2.3898632526397705,2.3898632526397705,2.3898632526397705,2.3898632526397705,0
1994-01-17,2.3898632526397705,2.3898632526397705,2.3898632526397705,2.3898632526397705,0
1994-01-18,2.392252206802368,2.392252206802368,2.392252206802368,2.392252206802368,0
1994-01-19,2.392252206802368,2.392252206802368,2.392252206802368,2.392252206802368,0
1994-01-20,2.3970255851745605,2.3970255851745605,2.3970255851745605,2.3970255851745605,0
1994-01-21,2.3970255851745605,2.3970255851745605,2.3970255851745605,2.3970255851745605,0
1994-01-24,2.3970255851745605,2.3970255851745605,2.3970255851745605,2.3970255851745605,0
1994-01-25,2.3946380615234375,2.3946380615234375,2.3946380615234375,2.3946380615234375,0
1994-01-26,2.3970255851745605,2.3970255851745605,2.3970255851745605,2.3970255851745605,0
1994-01-27,2.4017999172210693,2.4017999172210693,2.4017999172210693,2.4017999172210693,0
1994-01-28,2.408963918685913,2.408963918685913,2.408963918685913,2.408963918685913,0
1994-01-31,2.4075238704681396,2.4075238704681396,2.4075238704681396,2.4075238704681396,0
1994-02-01,2.397930145263672,2.397930145263672,2.397930145263672,2.397930145263672,0
1994-02-02,2.397930145263672,2.397930145263672,2.397930145263672,2.397930145263672,0
1994-02-03,2.3931360244750977,2.3931360244750977,2.3931360244750977,2.3931360244750977,0
1994-02-04,2.3811466693878174,2.3811466693878174,2.3811466693878174,2.3811466693878174,0
1994-02-07,2.378749370574951,2.378749370574951,2.378749370574951,2.378749370574951,0
1994-02-08,2.3739511966705322,2.3739511966705322,2.3739511966705322,2.3739511966705322,0
1994-02-09,2.376349925994873,2.376349925994873,2.376349925994873,2.376349925994873,0
1994-02-10,2.376349925994873,2.376349925994873,2.376349925994873,2.376349925994873,0
1994-02-11,2.3811466693878174,2.3811466693878174,2.3811466693878174,2.3811466693878174,0
1994-02-14,2.378749370574951,2.378749370574951,2.378749370574951,2.378749370574951,0
1994-02-15,2.378749370574951,2.378749370574951,2.378749370574951,2.378749370574951,0
1994-02-16,2.378749370574951,2.378749370574951,2.378749370574951,2.378749370574951,0
1994-02-17,2.3691582679748535,2.3691582679748535,2.3691582679748535,2.3691582679748535,0
1994-02-18,2.359564781188965,2.359564781188965,2.359564781188965,2.359564781188965,0
1994-02-22,2.361961841583252,2.361961841583252,2.361961841583252,2.361961841583252,0
1994-02-23,2.354769229888916,2.354769229888916,2.354769229888916,2.354769229888916,0
1994-02-24,2.3451786041259766,2.3451786041259766,2.3451786041259766,2.3451786041259766,0
1994-02-25,2.3475732803344727,2.3475732803344727,2.3475732803344727,2.3475732803344727,0
1994-02-28,2.3516740798950195,2.3516740798950195,2.3516740798950195,2.3516740798950195,0
1994-03-01,2.337214469909668,2.337214469909668,2.337214469909668,2.337214469909668,0
1994-03-02,2.3396236896514893,2.3396236896514893,2.3396236896514893,2.3396236896514893,0
1994-03-03,2.332395315170288,2.332395315170288,2.332395315170288,2.332395315170288,0
1994-03-04,2.332395315170288,2.332395315170288,2.332395315170288,2.332395315170288,0
1994-03-07,2.337214469909668,2.337214469909668,2.337214469909668,2.337214469909668,0
1994-03-08,2.332395315170288,2.332395315170288,2.332395315170288,2.332395315170288,0
1994-03-09,2.332395315170288,2.332395315170288,2.332395315170288,2.332395315170288,0
1994-03-10,2.3227577209472656,2.3227577209472656,2.3227577209472656,2.3227577209472656,0
1994-03-11,2.3251681327819824,2.3251681327819824,2.3251681327819824,2.3251681327819824,0
1994-03-14,2.3227577209472656,2.3227577209472656,2.3227577209472656,2.3227577209472656,0
1994-03-15,2.3251681327819824,2.3251681327819824,2.3251681327819824,2.3251681327819824,0
1994-03-16,2.3348066806793213,2.3348066806793213,2.3348066806793213,2.3348066806793213,0
1994-03-17,2.3348066806793213,2.3348066806793213,2.3348066806793213,2.3348066806793213,0
1994-03-18,2.3251681327819824,2.3251681327819824,2.3251681327819824,2.3251681327819824,0
1994-03-21,2.320347309112549,2.320347309112549,2.320347309112549,2.320347309112549,0
1994-03-22,2.3299851417541504,2.3299851417541504,2.3299851417541504,2.3299851417541504,0
1994-03-23,2.332395315170288,2.332395315170288,2.332395315170288,2.332395315170288,0
1994-03-24,2.3179409503936768,2.3179409503936768,2.3179409503936768,2.3179409503936768,0
1994-03-25,2.3155276775360107,2.3155276775360107,2.3155276775360107,2.3155276775360107,0
1994-03-28,2.3155276775360107,2.3155276775360107,2.3155276775360107,2.3155276775360107,0
1994-03-29,2.3058905601501465,2.3058905601501465,2.3058905601501465,2.3058905601501465,0
1994-03-30,2.3010740280151367,2.3010740280151367,2.3010740280151367,2.3010740280151367,0
1994-03-31,2.30519437789917,2.30519437789917,2.30519437789917,2.30519437789917,0
1994-04-04,2.263984441757202,2.263984441757202,2.263984441757202,2.263984441757202,0
1994-04-05,2.278529405593872,2.278529405593872,2.278529405593872,2.278529405593872,0
1994-04-06,2.283377170562744,2.283377170562744,2.283377170562744,2.283377170562744,0
1994-04-07,2.288224697113037,2.288224697113037,2.288224697113037,2.288224697113037,0
1994-04-08,2.2809507846832275,2.2809507846832275,2.2809507846832275,2.2809507846832275,0
1994-04-11,2.283377170562744,2.283377170562744,2.283377170562744,2.283377170562744,0
1994-04-12,2.288224697113037,2.288224697113037,2.288224697113037,2.288224697113037,0
1994-04-13,2.283377170562744,2.283377170562744,2.283377170562744,2.283377170562744,0
1994-04-14,2.278529405593872,2.278529405593872,2.278529405593872,2.278529405593872,0
1994-04-15,2.2809507846832275,2.2809507846832275,2.2809507846832275,2.2809507846832275,0
1994-04-18,2.263984441757202,2.263984441757202,2.263984441757202,2.263984441757202,0
1994-04-19,2.268833875656128,2.268833875656128,2.268833875656128,2.268833875656128,0
1994-04-20,2.273684501647949,2.273684501647949,2.273684501647949,2.273684501647949,0
1994-04-21,2.288224697113037,2.288224697113037,2.288224697113037,2.288224697113037,0
1994-04-22,2.28580379486084,2.28580379486084,2.28580379486084,2.28580379486084,0
1994-04-25,2.295496940612793,2.295496940612793,2.295496940612793,2.295496940612793,0
1994-04-26,2.2979202270507812,2.2979202270507812,2.2979202270507812,2.2979202270507812,0
1994-04-28,2.278529405593872,2.278529405593872,2.278529405593872,2.278529405593872,0
1994-04-29,2.276092052459717,2.276092052459717,2.276092052459717,2.276092052459717,0
1994-05-02,2.2736551761627197,2.2736551761627197,2.2736551761627197,2.2736551761627197,0
1994-05-03,2.2712178230285645,2.2712178230285645,2.2712178230285645,2.2712178230285645,0
1994-05-04,2.2687785625457764,2.2687785625457764,2.2687785625457764,2.2687785625457764,0
1994-05-05,2.2736551761627197,2.2736551761627197,2.2736551761627197,2.2736551761627197,0
1994-05-06,2.2492876052856445,2.2492876052856445,2.2492876052856445,2.2492876052856445,0
1994-05-09,2.2371022701263428,2.2371022701263428,2.2371022701263428,2.2371022701263428,0
1994-05-10,2.2541584968566895,2.2541584968566895,2.2541584968566895,2.2541584968566895,0
1994-05-11,2.241973876953125,2.241973876953125,2.241973876953125,2.241973876953125,0
1994-05-12,2.2492876052856445,2.2492876052856445,2.2492876052856445,2.2492876052856445,0
1994-05-13,2.2565956115722656,2.2565956115722656,2.2565956115722656,2.2565956115722656,0
1994-05-16,2.2639083862304688,2.2639083862304688,2.2639083862304688,2.2639083862304688,0
1994-05-17,2.28340220451355,2.28340220451355,2.28340220451355,2.28340220451355,0
1994-05-18,2.28340220451355,2.28340220451355,2.28340220451355,2.28340220451355,0
1994-05-19,2.293148994445801,2.293148994445801,2.293148994445801,2.293148994445801,0
1994-05-20,2.288278341293335,2.288278341293335,2.288278341293335,2.288278341293335,0
1994-05-23,2.2712178230285645,2.2712178230285645,2.2712178230285645,2.2712178230285645,0
1994-05-24,2.2736551761627197,2.2736551761627197,2.2736551761627197,2.2736551761627197,0
1994-05-25,2.2785286903381348,2.2785286903381348,2.2785286903381348,2.2785286903381348,0
1994-05-26,2.2687785625457764,2.2687785625457764,2.2687785625457764,2.2687785625457764,0
1994-05-27,2.2687785625457764,2.2687785625457764,2.2687785625457764,2.2687785625457764,0
1994-05-31,2.2749099731445312,2.2749099731445312,2.2749099731445312,2.2749099731445312,0
1994-06-01,2.270005702972412,2.270005702972412,2.270005702972412,2.270005702972412,0
1994-06-02,2.284714937210083,2.284714937210083,2.284714937210083,2.284714937210083,0
1994-06-03,2.2969722747802734,2.2969722747802734,2.2969722747802734,2.2969722747802734,0
1994-06-06,2.304328441619873,2.304328441619873,2.304328441619873,2.304328441619873,0
1994-06-07,2.30187726020813,2.30187726020813,2.30187726020813,2.30187726020813,0
1994-06-08,2.299424886703491,2.299424886703491,2.299424886703491,2.299424886703491,0
1994-06-09,2.30187726020813,2.30187726020813,2.30187726020813,2.30187726020813,0
1994-06-10,2.2969722747802734,2.2969722747802734,2.2969722747802734,2.2969722747802734,0
1994-06-13,2.292069435119629,2.292069435119629,2.292069435119629,2.292069435119629,0
1994-06-14,2.299424886703491,2.299424886703491,2.299424886703491,2.299424886703491,0
1994-06-15,2.2896177768707275,2.2896177768707275,2.2896177768707275,2.2896177768707275,0
1994-06-16,2.294520378112793,2.294520378112793,2.294520378112793,2.294520378112793,0
1994-06-17,2.2871668338775635,2.2871668338775635,2.2871668338775635,2.2871668338775635,0
1994-06-20,2.284714937210083,2.284714937210083,2.284714937210083,2.284714937210083,0
