Date,LastPrice
27/02/2004,195.96
31/03/2004,196.59
30/04/2004,194.61
31/05/2004,194.39
30/06/2004,194.37
30/07/2004,195.08
31/08/2004,196.47
30/09/2004,196.31
29/10/2004,196.93
30/11/2004,195.92
31/12/2004,196.34
31/01/2005,196.26
28/02/2005,195.78
31/03/2005,195.77
29/04/2005,196.91
31/05/2005,197.66
30/06/2005,198.03
29/07/2005,197.44
31/08/2005,198.68
30/09/2005,198.15
31/10/2005,198.11
30/11/2005,198.76
30/12/2005,199.53
31/01/2006,199.83
28/02/2006,199.98
31/03/2006,200.22
28/04/2006,200.84
31/05/2006,201.13
30/06/2006,201.49
31/07/2006,203.00
31/08/2006,204.45
29/09/2006,205.50
31/10/2006,206.29
30/11/2006,207.35
29/12/2006,207.36
31/01/2007,207.79
28/02/2007,209.47
30/03/2007,210.28
30/04/2007,211.02
31/05/2007,211.73
29/06/2007,213.62
31/07/2007,215.84
31/08/2007,217.34
28/09/2007,218.19
31/10/2007,221.97
30/11/2007,222.52
31/12/2007,222.52
31/01/2008,226.39
29/02/2008,228.76
31/03/2008,229.34
30/04/2008,227.31
30/05/2008,226.51
30/06/2008,227.15
31/07/2008,228.08
29/08/2008,229.21
30/09/2008,231.01
31/10/2008,233.22
28/11/2008,236.04
31/12/2008,237.37
30/01/2009,236.63
27/02/2009,236.39
31/03/2009,237.69
30/04/2009,237.34
29/05/2009,237.74
30/06/2009,237.36
31/07/2009,237.71
31/08/2009,238.64
30/09/2009,239.21
30/10/2009,239.74
30/11/2009,241.20
31/12/2009,239.28
29/01/2010,241.12
26/02/2010,241.58
31/03/2010,240.96
30/04/2010,241.63
31/05/2010,242.73
30/06/2010,243.86
30/07/2010,244.51
31/08/2010,244.99
30/09/2010,245.41
29/10/2010,245.97
30/11/2010,245.51
31/12/2010,245.03
31/01/2011,245.42
28/02/2011,245.19
31/03/2011,245.07
29/04/2011,246.16
31/05/2011,247.07
30/06/2011,247.12
29/07/2011,247.82
31/08/2011,248.69
30/09/2011,248.35
31/10/2011,248.56
30/11/2011,248.71
30/12/2011,248.83
31/01/2012,249.14
29/02/2012,248.77
30/03/2012,248.62
30/04/2012,249.16
31/05/2012,249.26
29/06/2012,249.12
31/07/2012,249.72
31/08/2012,249.73
28/09/2012,249.75
31/10/2012,249.61
30/11/2012,249.84
31/12/2012,249.91
31/01/2013,249.95
28/02/2013,250.16
29/03/2013,250.22
30/04/2013,250.48
31/05/2013,250.11
28/06/2013,249.95
31/07/2013,250.35
30/08/2013,250.10
30/09/2013,250.67
31/10/2013,250.93
29/11/2013,251.17
31/12/2013,250.82
31/01/2014,251.23
28/02/2014,251.45
31/03/2014,251.17
30/04/2014,251.50
30/05/2014,251.97
30/06/2014,251.85
31/07/2014,251.64
29/08/2014,252.08
30/09/2014,251.93
31/10/2014,252.65
28/11/2014,253.03
31/12/2014,252.40
30/01/2015,253.73
27/02/2015,253.15
31/03/2015,253.76
30/04/2015,253.88
29/05/2015,254.06
30/06/2015,254.13
31/07/2015,254.26
31/08/2015,254.14
30/09/2015,254.92
30/10/2015,254.67
30/11/2015,254.04
31/12/2015,253.81
29/01/2016,255.36
29/02/2016,255.65
31/03/2016,256.09
29/04/2016,256.19
31/05/2016,255.92
30/06/2016,257.46
29/07/2016,257.31
31/08/2016,256.87
30/09/2016,257.17
31/10/2016,256.99
30/11/2016,255.93
30/12/2016,256.00
31/01/2017,256.33
28/02/2017,256.59
31/03/2017,256.70
28/04/2017,257.07
31/05/2017,257.40
30/06/2017,257.18
31/07/2017,257.73
31/08/2017,258.24
29/09/2017,257.80
31/10/2017,257.62
30/11/2017,257.07
29/12/2017,257.09
31/01/2018,256.29
28/02/2018,256.18
30/03/2018,256.69
30/04/2018,256.24
31/05/2018,257.19
29/06/2018,257.22
31/07/2018,257.18
31/08/2018,258.03
28/09/2018,257.71
31/10/2018,258.08
30/11/2018,259.01
31/12/2018,261.10
31/01/2019,261.80
28/02/2019,262.05
29/03/2019,263.69
30/04/2019,264.22
31/05/2019,266.17
28/06/2019,267.55
31/07/2019,267.25
30/08/2019,269.42
30/09/2019,269.11
31/10/2019,270.01
29/11/2019,269.90
31/12/2019,270.48
31/01/2020,271.97
28/02/2020,274.41
31/03/2020,277.94
30/04/2020,278.31
29/05/2020,278.53
30/06/2020,278.62
31/07/2020,278.88
31/08/2020,278.83
30/09/2020,278.90
30/10/2020,278.78
30/11/2020,278.88
31/12/2020,279.02
29/01/2021,279.11
26/02/2021,278.95
31/03/2021,278.88
30/04/2021,278.99
31/05/2021,279.25
30/06/2021,278.77
30/07/2021,279.25
31/08/2021,279.23
30/09/2021,278.95
29/10/2021,278.05
30/11/2021,277.93
31/12/2021,277.34
31/01/2022,275.39
28/02/2022,274.26
31/03/2022,270.39
29/04/2022,269.10
31/05/2022,270.70
30/06/2022,268.98
29/07/2022,270.12
31/08/2022,267.97
30/09/2022,264.82
31/10/2022,264.56
30/11/2022,266.29
30/12/2022,266.76
31/01/2023,268.72
28/02/2023,266.64
31/03/2023,271.01
28/04/2023,271.73
31/05/2023,270.78
30/06/2023,269.38
31/07/2023,270.31
31/08/2023,271.36
29/09/2023,271.28
31/10/2023,272.21
30/11/2023,275.03
29/12/2023,278.21
31/01/2024,279.22
29/02/2024,278.01
29/03/2024,278.99
30/04/2024,277.93
31/05/2024,279.89
28/06/2024,281.52
31/07/2024,284.80
30/08/2024,287.37
30/09/2024,289.70
31/10/2024,287.94
29/11/2024,288.77
31/12/2024,289.42
31/01/2025,290.69
28/02/2025,292.74
31/03/2025,294.11
30/04/2025,296.51
30/05/2025,295.83
30/06/2025,297.63
31/07/2025,297.44
29/08/2025,300.05
30/09/2025,300.96
31/10/2025,301.98
28/11/2025,303.39
31/12/2025,304.38
30/01/2026,304.96
27/02/2026,306.61
