LT09TRUUW
Date,LastPrice
14/04/2023,467.07
21/04/2023,465.37
28/04/2023,471.02
05/05/2023,471.84
12/05/2023,470.89
19/05/2023,462.1
26/05/2023,457.57
02/06/2023,461.75
09/06/2023,460.08
16/06/2023,459.78
23/06/2023,460.82
30/06/2023,458.37
07/07/2023,450.01
14/07/2023,459.27
21/07/2023,458.85
28/07/2023,455.1
04/08/2023,453.31
11/08/2023,448.93
18/08/2023,446.56
25/08/2023,447.01
01/09/2023,449.46
08/09/2023,447.27
15/09/2023,445.25
22/09/2023,442.26
29/09/2023,438.12
06/10/2023,431.91
13/10/2023,437.54
20/10/2023,429.03
27/10/2023,431.95
03/11/2023,440.77
10/11/2023,438.56
17/11/2023,444.96
24/11/2023,443.84
01/12/2023,453.42
08/12/2023,453.17
15/12/2023,464.4
22/12/2023,465.15
29/12/2023,467.25
05/01/2024,461.29
12/01/2024,465.45
19/01/2024,459.34
26/01/2024,459.47
02/02/2024,463.52
09/02/2024,458.4
16/02/2024,454.65
23/02/2024,456.14
01/03/2024,459.07
08/03/2024,463.14
15/03/2024,455.56
22/03/2024,459.54
29/03/2024,460.57
05/04/2024,454.29
12/04/2024,450.3
19/04/2024,447.57
26/04/2024,446.22
03/05/2024,452.42
10/05/2024,452.57
17/05/2024,455.56
24/05/2024,454.04
31/05/2024,454.11
07/06/2024,456.29
14/06/2024,464.31
21/06/2024,463.15
28/06/2024,459.86
05/07/2024,463.6
12/07/2024,467.53
19/07/2024,465.84
26/07/2024,467.89
02/08/2024,482.61
09/08/2024,477.42
16/08/2024,479.5
23/08/2024,483.1
30/08/2024,479.78
06/09/2024,487.51
13/09/2024,489.97
20/09/2024,487.75
27/09/2024,487.56
04/10/2024,479.5
11/10/2024,476.3
18/10/2024,476.9
25/10/2024,471.62
01/11/2024,467.11
08/11/2024,469.72
15/11/2024,465.44
22/11/2024,466.71
29/11/2024,474.58
06/12/2024,476.54
13/12/2024,468.71
20/12/2024,464.7
27/12/2024,462.11
03/01/2025,463.49
10/01/2025,458.26
17/01/2025,463.93
24/01/2025,464.13
31/01/2025,467.07
07/02/2025,469.06
14/02/2025,469.8
21/02/2025,471.92
28/02/2025,480.2
07/03/2025,476.77
14/03/2025,477.14
21/03/2025,480.0
28/03/2025,480.3
04/04/2025,489.41
11/04/2025,474.02
18/04/2025,479.91
25/04/2025,482.55
02/05/2025,481.57
09/05/2025,479.76
16/05/2025,477.86
23/05/2025,476.58
30/05/2025,481.19
06/06/2025,477.19
13/06/2025,481.08
20/06/2025,482.67
27/06/2025,486.79
04/07/2025,484.87
11/07/2025,482.82
18/07/2025,483.24
25/07/2025,484.93
01/08/2025,491.47
08/08/2025,489.82
15/08/2025,489.15
22/08/2025,491.91
29/08/2025,494.03
05/09/2025,498.86
12/09/2025,499.85
19/09/2025,498.02
26/09/2025,496.04
03/10/2025,498.41
10/10/2025,501.1
17/10/2025,503.49
24/10/2025,504.02
31/10/2025,500.78
07/11/2025,501.52
14/11/2025,500.36
21/11/2025,504.1
28/11/2025,505.87
05/12/2025,501.96
12/12/2025,500.57
19/12/2025,502.38
26/12/2025,503.41
02/01/2026,501.73
09/01/2026,502.71
16/01/2026,500.86
23/01/2026,500.95
30/01/2026,500.88
06/02/2026,503.16
13/02/2026,509.23
20/02/2026,508.49
27/02/2026,513.39
06/03/2026,506.76
13/03/2026,502.3
20/03/2026,498.5
27/03/2026,497.15
