Date,LastPrice
2001-11-23,203.72
2001-11-30,207.31
2001-12-07,202.18
2001-12-14,202.34
2001-12-21,203.59
2001-12-28,203.33
2002-01-04,203.16
2002-01-11,207.0
2002-01-18,206.9
2002-01-25,204.83
2002-02-01,206.19
2002-02-08,207.39
2002-02-15,207.61
2002-02-22,208.26
2002-03-01,206.58
2002-03-08,202.69
2002-03-15,202.13
2002-03-22,201.76
2002-03-29,201.87
2002-04-05,204.89
2002-04-12,205.76
2002-04-19,205.57
2002-04-26,207.64
2002-05-03,207.93
2002-05-10,207.62
2002-05-17,206.33
2002-05-24,208.13
2002-05-31,209.55
2002-06-07,209.67
2002-06-14,213.15
2002-06-21,213.95
2002-06-28,213.42
2002-07-05,213.04
2002-07-12,216.99
2002-07-19,217.73
2002-07-26,220.72
2002-08-02,222.74
2002-08-09,223.34
2002-08-16,222.15
2002-08-23,223.8
2002-08-30,225.22
2002-09-06,226.86
2002-09-13,228.89
2002-09-20,230.92
2002-09-27,232.36
2002-10-04,232.66
2002-10-11,231.35
2002-10-18,226.6
2002-10-25,227.53
2002-11-01,229.67
2002-11-08,231.8
2002-11-15,229.02
2002-11-22,226.97
2002-11-29,226.48
2002-12-06,228.55
2002-12-13,229.35
2002-12-20,231.58
2002-12-27,233.86
2003-01-03,230.8
2003-01-10,229.12
2003-01-17,231.39
2003-01-24,233.3
2003-01-31,232.44
2003-02-07,233.25
2003-02-14,233.53
2003-02-21,234.57
2003-02-28,237.59
2003-03-07,239.06
2003-03-14,237.51
2003-03-21,231.71
2003-03-28,235.07
2003-04-04,234.66
2003-04-11,234.5
2003-04-18,234.82
2003-04-25,236.25
2003-05-02,236.12
2003-05-09,240.13
2003-05-16,243.76
2003-05-23,245.77
2003-05-30,245.89
2003-06-06,245.98
2003-06-13,250.32
2003-06-20,245.67
2003-06-27,243.05
2003-07-04,242.08
2003-07-11,242.56
2003-07-18,237.36
2003-07-25,234.53
2003-08-01,230.1
2003-08-08,233.58
2003-08-15,229.92
2003-08-22,230.9
2003-08-29,231.28
2003-09-05,233.46
2003-09-12,235.13
2003-09-19,236.66
2003-09-26,239.15
2003-10-03,236.57
2003-10-10,236.13
2003-10-17,233.92
2003-10-24,237.18
2003-10-31,235.85
2003-11-07,233.51
2003-11-14,237.55
2003-11-21,238.98
2003-11-28,236.26
2003-12-05,238.22
2003-12-12,238.11
2003-12-19,239.89
2003-12-26,239.84
2004-01-02,236.66
2004-01-09,241.61
2004-01-16,242.8
2004-01-23,242.1
2004-01-30,241.0
2004-02-06,242.0
2004-02-13,243.43
2004-02-20,242.71
2004-02-27,244.84
2004-03-05,247.48
2004-03-12,248.94
2004-03-19,248.58
2004-03-26,247.83
2004-04-02,242.87
2004-04-09,241.97
2004-04-16,239.72
2004-04-23,237.92
2004-04-30,237.4
2004-05-07,233.19
2004-05-14,233.42
2004-05-21,234.01
2004-05-28,235.95
2004-06-04,234.05
2004-06-11,233.98
2004-06-18,235.53
2004-06-25,236.83
2004-07-02,240.02
2004-07-09,240.19
2004-07-16,241.96
2004-07-23,240.79
2004-07-30,240.53
2004-08-06,245.02
2004-08-13,245.29
2004-08-20,245.23
2004-08-27,245.42
2004-09-03,244.64
2004-09-10,246.76
2004-09-17,247.83
2004-09-24,249.36
2004-10-01,246.91
2004-10-08,247.93
2004-10-15,249.54
2004-10-22,250.87
2004-10-29,250.47
2004-11-05,247.84
2004-11-12,247.84
2004-11-19,247.94
2004-11-26,247.39
2004-12-03,247.35
2004-12-10,249.42
2004-12-17,248.78
2004-12-24,248.75
2004-12-31,248.88
2005-01-07,247.9
2005-01-14,249.11
2005-01-21,250.44
2005-01-28,250.5
2005-02-04,251.59
2005-02-11,251.42
2005-02-18,248.93
2005-02-25,248.81
2005-03-04,248.26
2005-03-11,244.78
2005-03-18,245.5
2005-03-25,244.21
2005-04-01,246.85
2005-04-08,246.5
2005-04-15,250.38
2005-04-22,250.93
2005-04-29,252.21
2005-05-06,251.42
2005-05-13,253.57
2005-05-20,253.72
2005-05-27,254.96
2005-06-03,256.69
2005-06-10,255.67
2005-06-17,255.19
2005-06-24,258.14
2005-07-01,256.12
2005-07-08,255.1
2005-07-15,254.07
2005-07-22,253.55
2005-07-29,252.83
2005-08-05,251.04
2005-08-12,253.44
2005-08-19,254.26
2005-08-26,254.6
2005-09-02,257.93
2005-09-09,256.56
2005-09-16,254.46
2005-09-23,254.76
2005-09-30,253.38
2005-10-07,253.03
2005-10-14,251.15
2005-10-21,252.91
2005-10-28,250.19
2005-11-04,248.7
2005-11-11,250.47
2005-11-18,251.53
2005-11-25,252.91
2005-12-02,251.47
2005-12-09,251.63
2005-12-16,253.41
2005-12-23,254.86
2005-12-30,254.92
2006-01-06,255.32
2006-01-13,255.99
2006-01-20,255.88
2006-01-27,253.74
2006-02-03,253.35
2006-02-10,252.24
2006-02-17,253.17
2006-02-24,252.67
2006-03-03,251.12
2006-03-10,250.38
2006-03-17,252.28
2006-03-24,252.4
2006-03-31,249.73
2006-04-07,248.44
2006-04-14,247.55
2006-04-21,248.4
2006-04-28,248.2
2006-05-05,247.56
2006-05-12,246.31
2006-05-19,248.74
2006-05-26,248.96
2006-06-02,250.16
2006-06-09,250.46
2006-06-16,248.35
2006-06-23,246.89
2006-06-30,248.75
2006-07-07,249.04
2006-07-14,250.48
2006-07-21,251.16
2006-07-28,252.44
2006-08-04,254.16
2006-08-11,253.13
2006-08-18,255.46
2006-08-25,256.27
2006-09-01,257.47
2006-09-08,257.06
2006-09-15,256.78
2006-09-22,260.54
2006-09-29,260.26
2006-10-06,259.29
2006-10-13,257.59
2006-10-20,258.25
2006-10-27,260.34
2006-11-03,259.94
2006-11-10,262.29
2006-11-17,262.22
2006-11-24,263.45
2006-12-01,265.78
2006-12-08,263.76
2006-12-15,263.28
2006-12-22,263.0
2006-12-29,261.74
2007-01-05,262.86
2007-01-12,260.95
2007-01-19,261.16
2007-01-26,259.65
2007-02-02,260.72
2007-02-09,261.62
2007-02-16,263.41
2007-02-23,263.92
2007-03-02,267.09
2007-03-09,266.01
2007-03-16,267.18
2007-03-23,266.29
2007-03-30,265.99
2007-04-06,265.61
2007-04-13,264.37
2007-04-20,266.31
2007-04-27,266.12
2007-05-04,267.4
2007-05-11,267.0
2007-05-18,264.83
2007-05-25,264.02
2007-06-01,262.44
2007-06-08,259.96
2007-06-15,259.3
2007-06-22,260.21
2007-06-29,262.4
2007-07-06,259.79
2007-07-13,261.49
2007-07-20,264.45
2007-07-27,267.69
